Date/Time Start (UTC),Date/Time Connect (UTC),Date/Time End (UTC),Source,CLI,Destination,Duration,Billing Duration,Disconnect Code,Disconnect Reason,Rate,Charged,CDR Type,Country Name,Network Name,Trunk Name
"2023-09-27 13:59:49","2023-09-27 13:59:57","2023-09-27 14:06:09","33353329830","33353329830","33667226250","372","372","200","Bye","0.03","0.186","Local","France","FRANCE MOBILE BOUYGUES","Audiocodes Azure"
"2023-09-27 13:58:54","2023-09-27 13:59:17","2023-09-27 13:59:44","33353329830","33353329830","33681818960","27","27","200","Bye","0.03","0.0135","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 13:49:47","2023-09-27 13:49:56","2023-09-27 13:58:31","33353329830","33353329830","33789813719","515","515","200","Bye","0.03","0.2575","Local","France","FRANCE MOBILE","Audiocodes Azure"
"2023-09-27 13:45:06","2023-09-27 13:45:13","2023-09-27 13:55:10","33353329806","33353329806","33320593184","597","597","200","Bye","0.01","0.0995","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-27 13:43:49",,"2023-09-27 13:44:04","15137902421","15137902421","18064202886","0",,"487","Request terminated (Cancel)","0.0062","0","Local","United States","UNITED STATES TEXAS","Audiocodes Azure"
"2023-09-27 13:41:16","2023-09-27 13:41:26","2023-09-27 13:48:55","33353329830","33353329830","33321479840","449","449","200","Bye","0.01","0.0749","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-27 13:19:29","2023-09-27 13:19:30","2023-09-27 13:27:13","33255030142","33255030142","33153933000","464","464","200","Bye","0.01","0.0774","Local","France","FRANCE PARIS","Audiocodes Azure"
"2023-09-27 13:10:11",,"2023-09-27 13:11:01","443300272831","443300272831","447797916684","0",,"487","Request terminated (Cancel)","0.273","0","Local","United Kingdom","UNITED KINGDOM OTHER MOBILE","Audiocodes Azure"
"2023-09-27 13:03:30","2023-09-27 13:03:32","2023-09-27 13:12:09","33255030142","33255030142","4570152151","517","517","200","Bye","0.01","0.0862","Origin based","Denmark","DENMARK LANDLINE","Audiocodes Azure"
"2023-09-27 13:02:40","2023-09-27 13:02:42","2023-09-27 13:09:02","443300272831","443300272831","443458501155","380","380","200","Bye","0.022","0.1394","Local","United Kingdom","UK Wide","Audiocodes Azure"
"2023-09-27 13:00:27","2023-09-27 13:00:29","2023-09-27 13:02:21","443300272831","443300272831","443455873416","113","113","200","Bye","0.022","0.0415","Local","United Kingdom","UK Wide","Audiocodes Azure"
"2023-09-27 12:59:26",,"2023-09-27 13:00:12","443300272831","443300272831","442079915224","0",,"487","Request terminated (Cancel)","0.004","0","Local","United Kingdom","UNITED KINGDOM FIXED LONDON","Audiocodes Azure"
